streetNumber,streetName,streetType,suburb,postcode,state,geoLocation/latitude,geoLocation/longitude,propertyType,bedrooms,bathrooms,carspaces,price,result,agent,id,agencyId,agencyName,agencyProfilePageUrl,propertyDetailsUrl,unitNumber
23,Tintern,Tce,South Morang,3752,Vic,-37.6401483,145.0825567,House,3,2,1,575000,PTSD,Morrison Kleeman E A,2017834052,4241,Morrison Kleeman Estate Agents,https://www.domain.com.au/real-estate-agencies/morrisonkleemanestateagents-4241,https://www.domain.com.au/23-tintern-terrace-south-morang-vic-3752-2017834052,
19,Albion,St,South Yarra,3141,Vic,-37.8429857,144.9868067,House,4,1,2,,AUVB,Woodards South Yarra,2017794650,7920,Woodards South Yarra,https://www.domain.com.au/real-estate-agencies/woodardssouthyarra-7920,https://www.domain.com.au/19-albion-street-south-yarra-vic-3141-2017794650,
23,Argo,St,South Yarra,3141,Vic,-37.8437519,144.9870219,Townhouse,2,2,2,1485000,AUSD,Belle Property South Yarra,2017786004,3721,Belle Property South Yarra,https://www.domain.com.au/real-estate-agencies/bellepropertysouthyarra-3721,https://www.domain.com.au/9-23-argo-street-south-yarra-vic-3141-2017786004,9
45,Caroline,St,South Yarra,3141,Vic,-37.8376295,144.9877968,Unit,2,1,1,570000,AUSD,Belle Property South Yarra,2017786437,3721,Belle Property South Yarra,https://www.domain.com.au/real-estate-agencies/bellepropertysouthyarra-3721,https://www.domain.com.au/4-45-caroline-street-south-yarra-vic-3141-2017786437,4
37,Darling,St,South Yarra,3141,Vic,-37.8362691,144.991691,Unit,1,1,1,,AUSP,Biggin & Scott Stonnington,2017798309,3276,Biggin & Scott Stonnington,https://www.domain.com.au/real-estate-agencies/bigginscottstonnington-3276,https://www.domain.com.au/8-37-darling-street-south-yarra-vic-3141-2017798309,8
1C,Fulham,Av,South Yarra,3141,Vic,-37.8400812,145.0032837,House,3,2,2,,AUWD,Jellis Craig Stonnington,2017793928,5489, Jellis Craig Stonnington,https://www.domain.com.au/real-estate-agencies/jelliscraigstonnington-5489,https://www.domain.com.au/1c-fulham-avenue-south-yarra-vic-3141-2017793928,
33,Kensington,Rd,South Yarra,3141,Vic,-37.8374416,145.0010093,Unit,2,1,1,,AUHB,Biggin & Scott Stonnington,2017797929,3276,Biggin & Scott Stonnington,https://www.domain.com.au/real-estate-agencies/bigginscottstonnington-3276,https://www.domain.com.au/17-33-kensington-road-south-yarra-vic-3141-2017797929,17
49A,Kensington,Rd,South Yarra,3141,Vic,-37.8362701,145.00116,Unit,2,1,1,640000,AUSD,Woodards South Yarra,2017791763,7920,Woodards South Yarra,https://www.domain.com.au/real-estate-agencies/woodardssouthyarra-7920,https://www.domain.com.au/22-49a-kensington-road-south-yarra-vic-3141-2017791763,22
263,Williams,Rd,South Yarra,3141,Vic,-37.8419176,145.0041191,Unit,2,1,1,1350000,AUVB,Marshall White Stonnington,2017784222,4450,Marshall White Stonnington,https://www.domain.com.au/real-estate-agencies/marshallwhitestonnington-4450,https://www.domain.com.au/2-263-williams-road-south-yarra-vic-3141-2017784222,2
90-104,Wells,St,Southbank,3006,Vic,-37.828206,144.9679382,Unit,3,2,2,,AUPI,RW Southbank & Port Phillip,2017792778,20626,Ray White Southbank & Port Phillip,https://www.domain.com.au/real-estate-agencies/raywhitesouthbankportphillip-20626,https://www.domain.com.au/509-102-wells-street-southbank-vic-3006-2017792778,509
17,Grant,St,Southbank,3006,Vic,-37.8254511,144.9699408,Townhouse,4,4,3,,PTSD,RT Edgar Toorak,2017009895,175,RT Edgar Toorak,https://www.domain.com.au/real-estate-agencies/rtedgartoorak-175,https://www.domain.com.au/17-grant-street-southbank-vic-3006-2017009895,
20,Birmingham,St,Spotswood,3015,Vic,-37.8305109,144.8793322,House,3,2,2,980000,AUSP,Village Real Estate - Seddon,2017794966,20880,Village Real Estate Seddon,https://www.domain.com.au/real-estate-agencies/villagerealestateseddon-20880,https://www.domain.com.au/20-birmingham-street-spotswood-vic-3015-2017794966,
19,Large,St,Springvale,3171,Vic,-37.9563606,145.1407521,House,3,1,1,,AUWD,iSell Group,2017792249,17501,iSell Group,https://www.domain.com.au/real-estate-agencies/isellgroup-17501,https://www.domain.com.au/19-large-street-springvale-vic-3171-2017792249,
56,Charles,St,St Albans,3021,Vic,-37.7299674,144.7975825,House,3,1,1,667000,AUSD,White Knight Estate Agents,2017798854,31333,White Knight Estate Agents,https://www.domain.com.au/real-estate-agencies/whiteknightestateagents-31333,https://www.domain.com.au/56-charles-street-st-albans-vic-3021-2017798854,
84,Atheldene,Dr,St Albans,3021,Vic,-37.7288531,144.7851316,House,3,1,2,650000,PTSD,Barry Plant St Albans,2017736728,4690,Barry Plant St Albans,https://www.domain.com.au/real-estate-agencies/bpstalbans,https://www.domain.com.au/84-atheldene-drive-st-albans-vic-3021-2017736728,
52,Oberon,Av,St Albans,3021,Vic,-37.7402516,144.8085752,Townhouse,3,2,1,645000,PTSD,Barry Plant St Albans,2017803512,4690,Barry Plant St Albans,https://www.domain.com.au/real-estate-agencies/bpstalbans,https://www.domain.com.au/1-52-oberon-avenue-st-albans-vic-3021-2017803512,1
33,Power,St,St Albans,3021,Vic,-37.7318347,144.8121395,Unit,3,2,1,615000,PTSD,Barry Plant St Albans,2017787242,4690,Barry Plant St Albans,https://www.domain.com.au/real-estate-agencies/bpstalbans,https://www.domain.com.au/33-power-street-st-albans-vic-3021-2017787242,
111,Sunshine,Av,St Albans,,,,,House,3,,,700000,PTSD,Barry Plant St Albans,0,0,,,https://www.domain.com.au/property-profile/111-sunshine-avenue-st-albans-vic-3021,
173-177,Barkly,St,St Kilda,3182,Vic,-37.8677958,144.9808926,Unit,2,1,1,,AUPI,Belle Property St Kilda,2017796990,3722,Belle Property St Kilda,https://www.domain.com.au/real-estate-agencies/bellepropertystkilda-3722,https://www.domain.com.au/415-173-barkly-street-st-kilda-vic-3182-2017796990,415
80,Clyde,St,St Kilda,3182,Vic,-37.8641636,144.9805239,House,2,1,1,,AUSP,Jellis Craig Stonnington,2017797594,5489, Jellis Craig Stonnington,https://www.domain.com.au/real-estate-agencies/jelliscraigstonnington-5489,https://www.domain.com.au/80-clyde-street-st-kilda-vic-3182-2017797594,
27,Herbert,St,St Kilda,3182,Vic,-37.8723102,144.9832228,Unit,1,1,1,517000,AUSD,Belle Property St Kilda,2017780774,3722,Belle Property St Kilda,https://www.domain.com.au/real-estate-agencies/bellepropertystkilda-3722,https://www.domain.com.au/7-27-herbert-street-st-kilda-vic-3182-2017780774,7
135,Inkerman,St,St Kilda,3182,Vic,-37.8650204,144.9876674,Unit,2,1,1,,AUWD,Buxton Bentleigh,2017797288,3811,Buxton Real Estate Bentleigh,https://www.domain.com.au/real-estate-agencies/buxtonrealestatebentleigh-3811,https://www.domain.com.au/219-135-inkerman-street-st-kilda-vic-3182-2017797288,219
26,Bailey,Av,St Kilda East,3183,Vic,-37.8753916,145.000708,House,4,2,2,2925000,AUSD,Jellis Craig Port Phillip Pty Ltd,2017807278,17566,Jellis Craig Port Phillip,https://www.domain.com.au/real-estate-agencies/jelliscraigportphillip-17566,https://www.domain.com.au/26-bailey-avenue-st-kilda-east-vic-3183-2017807278,
250,Dandenong,Rd,St Kilda East,3183,Vic,-37.8592538,145.0006146,Unit,1,1,1,270000,AUHB,Belle Property St Kilda,2017794972,3722,Belle Property St Kilda,https://www.domain.com.au/real-estate-agencies/bellepropertystkilda-3722,https://www.domain.com.au/29-250-dandenong-road-st-kilda-east-vic-3183-2017794972,29
33,Raglan,St,St Kilda East,3183,Vic,-37.864162,144.9939508,House,5,2,3,3150000,AUSD,Gary Peer,2017789482,26351,  Gary Peer,https://www.domain.com.au/real-estate-agencies/garypeer-26351,https://www.domain.com.au/33-raglan-street-st-kilda-east-vic-3183-2017789482,
17,Sebastopol,St,St Kilda East,3183,Vic,-37.8646925,144.9970488,Townhouse,3,1,1,,AUSD,Buxton Port Phillip,2017798513,3940,Buxton Port Phillip,https://www.domain.com.au/real-estate-agencies/buxtonportphillip-3940,https://www.domain.com.au/17-sebastopol-street-st-kilda-east-vic-3183-2017798513,
82,Park,St,St Kilda West,3182,Vic,-37.8570093,144.9704122,Unit,2,1,1,725000,AUSD,Abercromby's Real Estate,2017803149,6813,Abercromby's Real Estate,https://www.domain.com.au/real-estate-agencies/abercrombysrealestate-6813,https://www.domain.com.au/11-82-park-street-st-kilda-west-vic-3182-2017803149,11
10,Balmoral,Av,Strathmore,3041,Vic,-37.7364502,144.9098102,House,4,2,6,,AUSD,Brad Teal Woodards Essendon,2017791611,2743,Brad Teal Woodards Essendon,https://www.domain.com.au/real-estate-agencies/bradtealwoodardsessendon-2743,https://www.domain.com.au/10-balmoral-avenue-strathmore-vic-3041-2017791611,
52,Kernan,St,Strathmore,3041,Vic,-37.7361411,144.9144323,House,5,3,3,,AUSP,McDonald Upton,2017757298,11154,McDonald Upton,https://www.domain.com.au/real-estate-agencies/mcdonaldupton-11154,https://www.domain.com.au/52-kernan-street-strathmore-vic-3041-2017757298,
47,Strathnaver,Av,Strathmore,3041,Vic,-37.7184763,144.9039416,House,3,1,3,,AUSN,Brad Teal Woodards Essendon,2017792487,2743,Brad Teal Woodards Essendon,https://www.domain.com.au/real-estate-agencies/bradtealwoodardsessendon-2743,https://www.domain.com.au/47-strathnaver-avenue-strathmore-vic-3041-2017792487,
107,Gap,Rd,Sunbury,3429,Vic,-37.5793435,144.7146692,House,3,1,1,556000,AUSD,RW Sunbury Pty Ltd,2017807311,12373,Ray White Sunbury Pty Ltd,https://www.domain.com.au/real-estate-agencies/raywhitesunburyptyltd-12373,https://www.domain.com.au/107-gap-road-sunbury-vic-3429-2017807311,
21,Ernest,St,Sunshine,3020,Vic,-37.7804768,144.844252,Unit,3,1,2,772500,AUSD,HAR West,2017797270,28524,Harcourts West Realty,https://www.domain.com.au/real-estate-agencies/harcourtswestrealty-28524,https://www.domain.com.au/2-21-ernest-street-sunshine-vic-3020-2017797270,2
9,McIntosh,St,Sunshine,3020,Vic,-37.7860694,144.8190539,House,4,1,1,1050000,AUSP,Barry Plant Sunshine,2017785169,8753,Barry Plant Sunshine,https://www.domain.com.au/real-estate-agencies/barryplantsunshine-8753,https://www.domain.com.au/9-mcintosh-street-sunshine-vic-3020-2017785169,
24,Omega,St,Sunshine,3020,Vic,-37.7795901,144.836192,House,3,1,4,990000,AUHB,Douglas Kay Estate Agents,2017804258,4216,Douglas Kay Estate Agents,https://www.domain.com.au/real-estate-agencies/douglaskayestateagents-4216,https://www.domain.com.au/24-omega-street-sunshine-vic-3020-2017804258,
13,Downing,St,Sunshine North,3020,Vic,-37.771115,144.839856,House,3,1,2,730000,AUHB,Douglas Kay Estate Agents,2017662036,4216,Douglas Kay Estate Agents,https://www.domain.com.au/real-estate-agencies/douglaskayestateagents-4216,https://www.domain.com.au/13-downing-street-sunshine-north-vic-3020-2017662036,
73,Felstead,Av,Sunshine West,3020,Vic,-37.8028632,144.8183667,House,5,2,3,815000,AUSP,Barry Plant Sunshine,2017791970,8753,Barry Plant Sunshine,https://www.domain.com.au/real-estate-agencies/barryplantsunshine-8753,https://www.domain.com.au/73-felstead-avenue-sunshine-west-vic-3020-2017791970,
164,Glengala,Rd,Sunshine West,3020,Vic,-37.7880722,144.8092193,House,3,1,4,615000,AUSD,Douglas Kay Estate Agents,2017803446,4216,Douglas Kay Estate Agents,https://www.domain.com.au/real-estate-agencies/douglaskayestateagents-4216,https://www.domain.com.au/164-glengala-road-sunshine-west-vic-3020-2017803446,
3,Nurla,Ct,Sunshine West,3020,Vic,-37.7955097,144.8166918,House,3,1,4,,AUSP,Create Vic Real Estate,2017795875,13833,Create Vic Real Estate,https://www.domain.com.au/real-estate-agencies/createvicrealestate-13833,https://www.domain.com.au/3-nurla-court-sunshine-west-vic-3020-2017795875,
20,Florence,Rd,Surrey Hills,3127,Vic,-37.8289703,145.1015621,Unit,3,1,2,,AUSD,Noel Jones Balwyn,2017758271,161,Noel Jones Real Estate Balwyn,https://www.domain.com.au/real-estate-agencies/noeljonesrealestatebalwyn-161,https://www.domain.com.au/17-20-florence-road-surrey-hills-vic-3127-2017758271,17
47,Guildford,Rd,Surrey Hills,3127,Vic,-37.8217956,145.091153,House,3,2,4,3080000,AUVB,Nelson Alexander Kew,2017797966,3909,Nelson Alexander Kew,https://www.domain.com.au/real-estate-agencies/nelsonalexanderkew-3909,https://www.domain.com.au/47-guildford-road-surrey-hills-vic-3127-2017797966,
88,Middlesex,Rd,Surrey Hills,3127,Vic,-37.8321907,145.0887078,House,4,2,2,1650000,AUVB,Jellis Craig - Boroondara,2017797144,6525, Jellis Craig & Company Pty Ltd,https://www.domain.com.au/real-estate-agencies/jelliscraigcompanyptyltd-6525,https://www.domain.com.au/88-middlesex-road-surrey-hills-vic-3127-2017797144,
1021,Riversdale,Rd,Surrey Hills,3127,Vic,-37.8364983,145.1034677,House,4,2,2,,AUSP,Buxton Ashburton,2017739517,15987,Buxton Ashburton,https://www.domain.com.au/real-estate-agencies/buxtonashburton-15987,https://www.domain.com.au/1021-riversdale-road-surrey-hills-vic-3127-2017739517,
950,Riversdale,Rd,Surrey Hills,3127,Vic,-37.835908,145.0956965,Townhouse,3,2,2,,AUPN,Marshall White Balwyn,2017769759,17435,Marshall White,https://www.domain.com.au/real-estate-agencies/marshallwhite-17435,https://www.domain.com.au/1-950-riversdale-road-surrey-hills-vic-3127-2017769759,1
14,Varzin,Av,Surrey Hills,3127,Vic,-37.8305365,145.0978226,House,4,2,3,,AUSN,Fletchers Canterbury,2017789474,3923,Fletchers Canterbury,https://www.domain.com.au/real-estate-agencies/fletcherscanterbury-3923,https://www.domain.com.au/14-varzin-avenue-surrey-hills-vic-3127-2017789474,
18,Windsor,Cr,Surrey Hills,3127,Vic,-37.8236709,145.1010987,House,3,2,2,1600000,AUHB,Jellis Craig - Boroondara,2017790886,6525, Jellis Craig & Company Pty Ltd,https://www.domain.com.au/real-estate-agencies/jelliscraigcompanyptyltd-6525,https://www.domain.com.au/18-windsor-crescent-surrey-hills-vic-3127-2017790886,
4,Bolac,Pl,Taylors Hill,3037,Vic,-37.716582,144.7634758,House,4,2,2,880000,AUSP,White Knight Estate Agents,2017780373,31333,White Knight Estate Agents,https://www.domain.com.au/real-estate-agencies/whiteknightestateagents-31333,https://www.domain.com.au/4-bolac-place-taylors-hill-vic-3037-2017780373,
21,Perceval,Cr,Taylors Lakes,3038,Vic,-37.6902222,144.7676606,House,6,3,4,1050000,AUSD,Profesionals Taylors Lakes,2017695171,8505,Professionals - Taylors Lakes,https://www.domain.com.au/real-estate-agencies/professionalstaylorslakes,https://www.domain.com.au/21-perceval-crescent-taylors-lakes-vic-3038-2017695171,
20,Strzelecki,Ct,Taylors Lakes,3038,Vic,-37.6952852,144.7934391,House,4,2,4,986400,AUSD,Ray White Taylors Lakes,2017778840,19113,Ray White Taylors Lakes,https://www.domain.com.au/real-estate-agencies/raywhitetaylorslakes-19113,https://www.domain.com.au/20-strzelecki-court-taylors-lakes-vic-3038-2017778840,
66,Greenridge,Av,Templestowe,3106,Vic,-37.7725437,145.1482325,House,4,2,2,1787000,AUSD,Buxton Box Hill,2017790246,29444,Buxton Box Hill,https://www.domain.com.au/real-estate-agencies/buxtonboxhill-29444,https://www.domain.com.au/66-greenridge-avenue-templestowe-vic-3106-2017790246,
34,Hillcroft,Dr,Templestowe,3106,Vic,-37.7708658,145.1371307,House,4,2,2,,AUPI,Jellis Craig Whitehorse,2017792296,20157,Jellis Craig Whitehorse,https://www.domain.com.au/real-estate-agencies/jelliscraigwhitehorse-20157,https://www.domain.com.au/34-hillcroft-drive-templestowe-vic-3106-2017792296,
16-20,Oakwood,Ct,Templestowe,3106,Vic,-37.7737024,145.1558917,Townhouse,3,2,2,1180000,AUSP,Jellis Craig Doncaster,2017799944,18680,Jellis Craig Doncaster,https://www.domain.com.au/real-estate-agencies/jelliscraigdoncaster-18680,https://www.domain.com.au/4-16-20-oakwood-court-templestowe-vic-3106-2017799944,4
282,Manningham,Rd,Templestowe Lower,3107,Vic,-37.77353,145.1112864,Townhouse,3,2,2,,AUPI,Biggin & Scott Manningham,2017782925,12157,Biggin & Scott Manningham,https://www.domain.com.au/real-estate-agencies/bigginscottmanningham-12157,https://www.domain.com.au/10-282-manningham-road-templestowe-lower-vic-3107-2017782925,10
26,Larch,St,Thomastown,3074,Vic,-37.6761866,145.0225971,Unit,2,2,1,575000,AUSP,HAR Rata & Co,2017786082,30123,Harcourts Rata & Co,https://www.domain.com.au/real-estate-agencies/harcourtsrataco-30123,https://www.domain.com.au/2-26-larch-street-thomastown-vic-3074-2017786082,2
8,Manton,Ct,Thomastown,3074,Vic,-37.6824037,145.0041514,House,3,1,2,720000,AUSD,HAR Rata & Co,2017787368,30123,Harcourts Rata & Co,https://www.domain.com.au/real-estate-agencies/harcourtsrataco-30123,https://www.domain.com.au/8-manton-court-thomastown-vic-3074-2017787368,
12,Marjory,St,Thomastown,3074,Vic,-37.6820433,145.0229635,Unit,2,1,1,564500,AUSD,HAR Rata & Co,2017786980,30123,Harcourts Rata & Co,https://www.domain.com.au/real-estate-agencies/harcourtsrataco-30123,https://www.domain.com.au/2-12-marjory-street-thomastown-vic-3074-2017786980,2
4,Clyde,St,Thornbury,3071,Vic,-37.7612669,145.0062606,House,4,2,0,1610000,AUSP,BP Inner North,2017802410,32225,Barry Plant Inner North,https://www.domain.com.au/real-estate-agencies/barryplantinnernorth-32225,https://www.domain.com.au/4-clyde-street-thornbury-vic-3071-2017802410,
9,Ethel,St,Thornbury,3057,Vic,-37.7722647,144.9750189,House,2,2,0,990000,AUSD,NAY Brunswick,2017798586,4720,Nelson Alexander Brunswick,https://www.domain.com.au/real-estate-agencies/nelsonalexanderbrunswick-4720,https://www.domain.com.au/9-ethel-street-brunswick-east-vic-3057-2017798586,
80,Harold,St,Thornbury,3071,Vic,-37.7560998,144.995328,House,3,2,0,1490000,AUSD,Nelson Alexander Northcote,2017797128,4721,Nelson Alexander Northcote,https://www.domain.com.au/real-estate-agencies/nelsonalexandernorthcote-4721,https://www.domain.com.au/80-harold-street-thornbury-vic-3071-2017797128,
88,Rennie,St,Thornbury,3071,Vic,-37.7524726,144.9866776,House,3,1,1,,AUHB,Jellis Craig Northcote,2017797781,15667,Jellis Craig Northcote,https://www.domain.com.au/real-estate-agencies/jelliscraignorthcote-15667,https://www.domain.com.au/88-rennie-street-thornbury-vic-3071-2017797781,
21,Bruce,St,Toorak,3142,Vic,-37.8367666,145.0077887,Unit,1,1,1,,AUVB,Woodards South Yarra,2017794968,7920,Woodards South Yarra,https://www.domain.com.au/real-estate-agencies/woodardssouthyarra-7920,https://www.domain.com.au/11-21-bruce-street-toorak-vic-3142-2017794968,11
50,St Georges,Rd,Toorak,3142,Vic,-37.8347802,145.0187229,Unit,3,2,1,1412000,AUSD,Thomson,2017789744,176,Thomson ,https://www.domain.com.au/real-estate-agencies/thomson-176,https://www.domain.com.au/1-50-st-georges-road-toorak-vic-3142-2017789744,1
417,Toorak,Rd,Toorak,3142,Vic,-37.8402407,145.006411,Unit,3,1,1,,AUSP,Marshall White Balwyn,2017763406,17435,Marshall White,https://www.domain.com.au/real-estate-agencies/marshallwhite-17435,https://www.domain.com.au/34-417-toorak-road-toorak-vic-3142-2017763406,34
12,Mainview,Bvd,Truganina,3029,Vic,-37.8391472,144.7338669,House,4,2,2,812500,AUSD,The Eleet Wyndham City,2017776880,32072,The Eleet Wyndham City,https://www.domain.com.au/real-estate-agencies/theeleetwyndhamcity-32072,https://www.domain.com.au/12-mainview-boulevard-truganina-vic-3029-2017776880,
135,Jolimont,Rd,Vermont,3133,Vic,-37.844291,145.1871524,Unit,2,1,1,740000,AUSP,BP Blackburn,2017791714,15588,Barry Plant Blackburn (Sales),https://www.domain.com.au/real-estate-agencies/barryplantblackburnsales-15588,https://www.domain.com.au/4-135-jolimont-road-vermont-vic-3133-2017791714,4
266,Hawthorn,Rd,Vermont South,3133,Vic,-37.8479451,145.1831856,House,4,2,2,1210000,AUSD,Woodards Blackburn,2017794953,3599,Woodards Blackburn,https://www.domain.com.au/real-estate-agencies/woodardsblackburn-3599,https://www.domain.com.au/266-hawthorn-road-vermont-south-vic-3133-2017794953,
